skill_category,skill,info_url
"Enterprise Application Management","IBM WebSphere Portlet Factory",https://lightcast.io/open-skills/skills/KS124ZD6BQHKNGGGVZ9K
"Enterprise Application Management","IBM WebSphere Process Server",https://lightcast.io/open-skills/skills/KS124ZD6FGPLL6C49LS6
"Enterprise Application Management","Integrated Architecture Framework",https://lightcast.io/open-skills/skills/KS1256N6VQG5G61P8YYB
"Enterprise Application Management","Java Caps",https://lightcast.io/open-skills/skills/KS125GS6D2L2FSBBSKB2
"Enterprise Application Management","JBoss EAP",https://lightcast.io/open-skills/skills/KS7G56B6TPLCN54DP3JD
"Enterprise Application Management","JBoss Fuse",https://lightcast.io/open-skills/skills/BGS6C45337A376504137
"Enterprise Application Management",Liferay,https://lightcast.io/open-skills/skills/KSAWXSC8GJLFWV4ICVO5
"Enterprise Application Management","Microsoft Office SharePoint Server",https://lightcast.io/open-skills/skills/KS126PV6KV2JQ6MGB6KP
"Enterprise Application Management","Microsoft Sharepoint Migrations",https://lightcast.io/open-skills/skills/KS440JH6B34DFFQMPWP1
"Enterprise Application Management","Mule (Software)",https://lightcast.io/open-skills/skills/ESE4D377DDF22A35325A
"Enterprise Application Management","MuleSoft Anypoint",https://lightcast.io/open-skills/skills/BGSEED1C0B675BFE88B9
"Enterprise Application Management","Oracle BPEL Process Management",https://lightcast.io/open-skills/skills/KS1215L67PFVK4YCB02S
"Enterprise Application Management","Oracle Service Bus",https://lightcast.io/open-skills/skills/KS1QEK3F0I7319NUW1TJ
"Enterprise Application Management","Peoplesoft People Tools",https://lightcast.io/open-skills/skills/KS127P268RWK0HTVC64D
"Enterprise Application Management","Peoplesoft Upgrade",https://lightcast.io/open-skills/skills/BGS6D4C5D4B300FEADD2
"Enterprise Application Management","Portal Servers",https://lightcast.io/open-skills/skills/BGSC382B8C5456A64FDF
"Enterprise Application Management","Product Software Implementation Method",https://lightcast.io/open-skills/skills/KS440QT6SGW2NTKMPT1Q
"Enterprise Application Management","SAP Mobile Platform",https://lightcast.io/open-skills/skills/KS4414B63QLQ1ZKVPNPV
"Enterprise Application Management","SAP NetWeaver",https://lightcast.io/open-skills/skills/KS126YT5ZTJ1MF8NDP4M
"Enterprise Application Management","SAP Process Integration",https://lightcast.io/open-skills/skills/KS4408Y6MT16MDQCSR59
"Enterprise Application Management","Segment Architecture",https://lightcast.io/open-skills/skills/KS440FL6NXK5DJMN0MQ1
"Enterprise Application Management",ShareGate,https://lightcast.io/open-skills/skills/BGSD313A05366C3BFC03
"Enterprise Application Management","Siebel EIM",https://lightcast.io/open-skills/skills/KS440KM74309M7TYY7R3
"Enterprise Application Management","Spring Integration",https://lightcast.io/open-skills/skills/ESA61CE321CC8D55D9CF
"Enterprise Application Management",Suitetalk,https://lightcast.io/open-skills/skills/KSCFTD2AR2339CK91Z6X
"Enterprise Application Management","TIBCO Adapters",https://lightcast.io/open-skills/skills/BGS64FBB4A930755CFDE
"Enterprise Application Management","TIBCO Administration",https://lightcast.io/open-skills/skills/BGS69363506657D49AE1
"Enterprise Application Management","TIBCO Businessworks",https://lightcast.io/open-skills/skills/KS441D3773MM6R5LRG46
"Enterprise Application Management","TIBCO Rendezvous",https://lightcast.io/open-skills/skills/KS441D46X1FFT8457C4R
"Enterprise Application Management",Togaf,NULL
"Enterprise Application Management","Troux (Enterprise Architecture Software)",https://lightcast.io/open-skills/skills/BGS43C01D782059D652C
"Enterprise Application Management",WebMethods,https://lightcast.io/open-skills/skills/BGS4682C4A15A492FB9B
"Enterprise Application Management","WebMethods Flow",https://lightcast.io/open-skills/skills/KS4420Y706C1QX9WBC4J
"Enterprise Application Management","WebMethods Integration Server",https://lightcast.io/open-skills/skills/KS4421063QGF24LH77ZM
"Enterprise Application Management","Zachman Framework",https://lightcast.io/open-skills/skills/KS4429668J429VBGB4VP
"Enterprise Information Management","Alation Data Catalog",https://lightcast.io/open-skills/skills/ES64EFCD465DF69A4D8A
"Enterprise Information Management","Alfresco ECM",https://lightcast.io/open-skills/skills/KS120D66SVT2NNXS1P1B
"Enterprise Information Management","Apache Solr",https://lightcast.io/open-skills/skills/KS440RV6SHM34C203G6H
"Enterprise Information Management","Apex Data Loader",https://lightcast.io/open-skills/skills/KS4ZD610N2IY0LA5B8XW
"Enterprise Information Management","Corporate Data Management",https://lightcast.io/open-skills/skills/KS122F26PVGKFLVRY8RS
"Enterprise Information Management","Customer Data Integration",https://lightcast.io/open-skills/skills/KS122LP6RT5V5PSQ84JQ
"Enterprise Information Management","Electronic Data Interchange",https://lightcast.io/open-skills/skills/KS123BS719XGNG24G30X
"Enterprise Information Management","Enterprise Content Management",https://lightcast.io/open-skills/skills/KS1239R78R876ZSVP49M
"Enterprise Information Management","Enterprise Information Management",https://lightcast.io/open-skills/skills/KS123CS6YTNDCKSB4Q8Z
"Enterprise Information Management","Enterprise Portal",https://lightcast.io/open-skills/skills/KSBACVV6XBM187ND3YP9
"Enterprise Information Management","Enterprise Search",https://lightcast.io/open-skills/skills/ES7C5D8053232203221B
"Enterprise Information Management","Enterprise Services Repository",https://lightcast.io/open-skills/skills/KS7G70Z62YCGDWXQVLSC
"Enterprise Information Management","Enterprise Storage System",https://lightcast.io/open-skills/skills/ES177FE4B817379F1350
"Enterprise Information Management","IBM - Tivoli Change And Configuration Management Database",https://lightcast.io/open-skills/skills/KS121GQ71DNWMP2CTWF5
"Enterprise Information Management","IBM Information Management System",https://lightcast.io/open-skills/skills/KS125336VHT2R8HJVYV8
"Enterprise Information Management","Information Governance",https://lightcast.io/open-skills/skills/KS1254G5Z1VFXH167CVB
"Enterprise Information Management","Knowledge Management",https://lightcast.io/open-skills/skills/KS125ND687ZNB659FK3Z
"Enterprise Information Management","Knowledge Management Software",https://lightcast.io/open-skills/skills/KS125ND6MHC12V0Y9J7Y
"Enterprise Information Management","Laserfiche (Content Management Platform)",https://lightcast.io/open-skills/skills/BGSA25130DDD51807008
"Enterprise Information Management","Mirth Connect",https://lightcast.io/open-skills/skills/KS126M16298YY01D2VFJ
"Enterprise Information Management","Oracle B2B",https://lightcast.io/open-skills/skills/BGSD7310A20D459977D8
"Enterprise Information Management",Prism,https://lightcast.io/open-skills/skills/KS128146MTD75KNHVPJV
"Enterprise Information Management",Solrcloud,https://lightcast.io/open-skills/skills/KSF3WO1533WJ0D4B84MR
"Enterprise Information Management","United Nations/Electronic Data Interchange For Administration Commerce And Transport (UN/EDIFACT)",https://lightcast.io/open-skills/skills/KS123BT6V45CS11YM1WS
"Extensible Languages and XML","Application Xml",https://lightcast.io/open-skills/skills/KSPI6LBQGD3479RDWBVY
"Extensible Languages and XML","Business Process Execution Language",https://lightcast.io/open-skills/skills/KS1215K6MD9RQ8QSNNW8
"Extensible Languages and XML","Business Process Modeling Language",https://lightcast.io/open-skills/skills/KS1215L72HQ4N782HDNQ
"Extensible Languages and XML","Call Control Extensible Markup Languages",https://lightcast.io/open-skills/skills/KS121HF6L09YS5SBQN1X
"Extensible Languages and XML","Commerce Extensible Markup Language (CXML)",https://lightcast.io/open-skills/skills/KS122MH710FH4FWH8T4S
"Extensible Languages and XML","Document Structure Description",https://lightcast.io/open-skills/skills/KS1233Q6FZQ47JKTG3TC
"Extensible Languages and XML","Document Type Definition",https://lightcast.io/open-skills/skills/KS1233Q6G369JB7LTX82
"Extensible Languages and XML","Domino XML Language",https://lightcast.io/open-skills/skills/KS6835G6FJ26DXPNMQ2V
"Extensible Languages and XML","Extensible Application Markup Language",https://lightcast.io/open-skills/skills/KS123RZ7150574VY314Y
"Extensible Languages and XML","Extensible HyperText Markup Language (XHTML)",https://lightcast.io/open-skills/skills/KS1200G60VS70HV0Q5BY
"Extensible Languages and XML","Extensible Markup Language (XML)",https://lightcast.io/open-skills/skills/KS4427C77PRBT3948VNB
"Extensible Languages and XML","Extensible Stylesheet Language (XSL)",https://lightcast.io/open-skills/skills/KS4428772HR55F075N94
"Extensible Languages and XML","Extensible Stylesheet Language Transformations (XSLT)",https://lightcast.io/open-skills/skills/KS442886L4Y7T2PX92HX
"Extensible Languages and XML",FpML,https://lightcast.io/open-skills/skills/KS12430644N3V6GTDHVM
"Extensible Languages and XML","Macromedia Flex Markup Language (MXML)",https://lightcast.io/open-skills/skills/KS126TY6CHSXXLR9QD22
"Extensible Languages and XML",OmniMark,https://lightcast.io/open-skills/skills/KS12784747YVS3J8LRH3
"Extensible Languages and XML",Schematron,https://lightcast.io/open-skills/skills/KS440BD74D7P004NDJ3Q
"Extensible Languages and XML","Security Assertion Markup Language (SAML)",https://lightcast.io/open-skills/skills/KS4407R76DP4MNR2XJ3L
"Extensible Languages and XML","Service Provisioning Markup Language",https://lightcast.io/open-skills/skills/KS440HL73WT6L11P2TYH
"Extensible Languages and XML","Standard Generalized Markup Language",https://lightcast.io/open-skills/skills/KS440J470PTDHW27BS7M
"Extensible Languages and XML","Translation Memory EXchange (XML Spec)",https://lightcast.io/open-skills/skills/KS7G8GK5YHJZKQFHQYVC
"Extensible Languages and XML","Vector Markup Language",https://lightcast.io/open-skills/skills/KS441RQ72QG5KGYH789T
"Extensible Languages and XML",Web.xml,https://lightcast.io/open-skills/skills/KSBB0423BUU2V7X3H7CN
"Extensible Languages and XML",XacML,https://lightcast.io/open-skills/skills/KS123RZ6M2F41J2DP9LW
"Extensible Languages and XML","XBRL (Extensible Business Reporting Language)",https://lightcast.io/open-skills/skills/KS123S06Q67KCTV3WVN6
"Extensible Languages and XML","XCal (XML-Based Standards)",https://lightcast.io/open-skills/skills/KS4426B69QX6PDSSX83K
"Extensible Languages and XML",XCBL,https://lightcast.io/open-skills/skills/KS4426G6FWYY2XJ5N73F
"Extensible Languages and XML",Xerces,https://lightcast.io/open-skills/skills/KSQ2U1UEL2CEY646QMK6
"Extensible Languages and XML",Xforms,https://lightcast.io/open-skills/skills/KS4426W6VXXVF3RZYTFM
"Extensible Languages and XML",XMetaL,https://lightcast.io/open-skills/skills/KS4427B6HMH8NCGF6WH1
"Extensible Languages and XML","XML Concepts",https://lightcast.io/open-skills/skills/KS4427F74WN2MFQFQBQF
"Extensible Languages and XML","XML Data Binding",https://lightcast.io/open-skills/skills/KS4427D6LHGHZR07FW1B
"Extensible Languages and XML","Xml Documentation",https://lightcast.io/open-skills/skills/KSI3DRR4W6BJKXFQEXOA
"Extensible Languages and XML","Xml Dtd",https://lightcast.io/open-skills/skills/KSHONIMDFFVQ905RIKL2
"Extensible Languages and XML","XML Editor",https://lightcast.io/open-skills/skills/KS4427H65QXRBRQ8GP5V
"Extensible Languages and XML","XML For Analysis",https://lightcast.io/open-skills/skills/KS4427S64KDC3GRH3XMP
"Extensible Languages and XML","Xml Generation",https://lightcast.io/open-skills/skills/KSSQP4GIG29TA11BYTXU
"Extensible Languages and XML","XML Interface For Network Services",https://lightcast.io/open-skills/skills/KS4427K6N2XQNS7MTN8L
"Extensible Languages and XML","XML Markup Languages",https://lightcast.io/open-skills/skills/KS4427K6NVRC6PFDJ901
"Extensible Languages and XML","XML Metadata Interchange",https://lightcast.io/open-skills/skills/KS4427M5Z2KSRQV360GV
"Extensible Languages and XML","XML Representations Of Lexicons",https://lightcast.io/open-skills/skills/KS7G0S56QXHLHF8BLPFJ
"Extensible Languages and XML","XML Schema",https://lightcast.io/open-skills/skills/KS1200J5VN8518SHFY8F
"Extensible Languages and XML","XML Script",https://lightcast.io/open-skills/skills/KS4427Q754WRBL4HB0SM
"Extensible Languages and XML","XML Transformation Languages (XML-Based Standards)",https://lightcast.io/open-skills/skills/KS4427R6RCDNMNCG26CB
"Extensible Languages and XML","XML Validation",https://lightcast.io/open-skills/skills/KS4427R6W1ZCDS4J5QCD
"Extensible Languages and XML",XMLBeans,https://lightcast.io/open-skills/skills/KS4427S6C77GK0S76NLY
"Extensible Languages and XML",XPath,https://lightcast.io/open-skills/skills/KS4427M6NG7B2SKY3ZGF
"Extensible Languages and XML",XQuery,https://lightcast.io/open-skills/skills/KS4427P5ZKBWGNPGSSSM
"Extensible Languages and XML","XUL (XML User Interface Language)",https://lightcast.io/open-skills/skills/KS4427R6T5X7N1LN4P15
"Extraction, Transformation, and Loading (ETL)",Alooma,https://lightcast.io/open-skills/skills/ESB67262F65D682C543A
"Extraction, Transformation, and Loading (ETL)","AWS Glue",https://lightcast.io/open-skills/skills/ESBD8E0AF64EAB01791B
"Extraction, Transformation, and Loading (ETL)","Azure Data Factory",https://lightcast.io/open-skills/skills/ES6A318365970B5F5326
"Extraction, Transformation, and Loading (ETL)",CloverETL,https://lightcast.io/open-skills/skills/KS1220R6KYSKJ1DPKBQB
"Extraction, Transformation, and Loading (ETL)","Data Capture",https://lightcast.io/open-skills/skills/KS6876V65CM936RTLKNS
"Extraction, Transformation, and Loading (ETL)","Data Conversion",https://lightcast.io/open-skills/skills/KS122NS768J1S8JQ6D38
"Extraction, Transformation, and Loading (ETL)","Data Import/Export",https://lightcast.io/open-skills/skills/KS687JB785CB1L2S8H27
"Extraction, Transformation, and Loading (ETL)","Data Integration",https://lightcast.io/open-skills/skills/KS122P76RK0FDFPLR32K
"Extraction, Transformation, and Loading (ETL)","Data Transformation",https://lightcast.io/open-skills/skills/KS122PL6RMYT57L8M73B
"Extraction, Transformation, and Loading (ETL)","Data Transformation Services",https://lightcast.io/open-skills/skills/KS122Q671T60KGRZK5Y4
"Extraction, Transformation, and Loading (ETL)",Dataweave,https://lightcast.io/open-skills/skills/KSK4W6XVJEKILOFMTD1P
"Extraction, Transformation, and Loading (ETL)","Extract Transform Load (ETL)",https://lightcast.io/open-skills/skills/KS122PF6FZS3609GDG0V
"Extraction, Transformation, and Loading (ETL)","IBM InfoSphere (ETL Tools)",https://lightcast.io/open-skills/skills/KS124YB5WM7D65B3MK1L
"Extraction, Transformation, and Loading (ETL)","IBM InfoSphere DataStage",https://lightcast.io/open-skills/skills/KS122R56JJ3TV2PZ29K4
"Extraction, Transformation, and Loading (ETL)",Informatica,https://lightcast.io/open-skills/skills/ES348D084D8A4B676598
"Extraction, Transformation, and Loading (ETL)","Informatica Powercenter",https://lightcast.io/open-skills/skills/KS8UYHZV2E8VALANAFDF
"Extraction, Transformation, and Loading (ETL)",Logstash,https://lightcast.io/open-skills/skills/KS239NMZQLIQZCOS7R6S
"Extraction, Transformation, and Loading (ETL)",Mload,https://lightcast.io/open-skills/skills/KSMDHYCD0G14PMM9HVBU
"Extraction, Transformation, and Loading (ETL)","Oracle Data Service Integrator",https://lightcast.io/open-skills/skills/KS1276T6BCP5MY2C413X
"Extraction, Transformation, and Loading (ETL)","Oracle Warehouse Builder",https://lightcast.io/open-skills/skills/KS127F6768C8WM2Y3WM4
"Extraction, Transformation, and Loading (ETL)","Pentaho Data Integration",https://lightcast.io/open-skills/skills/KS127NP6VTKKRDQV7C83
"Extraction, Transformation, and Loading (ETL)","Slowly Changing Dimensions",https://lightcast.io/open-skills/skills/BGS2D3A3DC63F7E563E5
"Extraction, Transformation, and Loading (ETL)",SQL*Loader,https://lightcast.io/open-skills/skills/BGSB7CC6F982F9FFFD48
"Extraction, Transformation, and Loading (ETL)",Sqoop,https://lightcast.io/open-skills/skills/KS440WF6T3L5BVDS78XZ
"Extraction, Transformation, and Loading (ETL)",StreamSets,https://lightcast.io/open-skills/skills/BGS544470D2456003489
"Extraction, Transformation, and Loading (ETL)","Teradata Parallel Transporter",https://lightcast.io/open-skills/skills/KS441B06GBYYSQYM0BZK
Firmware,BIOS,https://lightcast.io/open-skills/skills/KS1211V66P0H2XZ8T63X
Firmware,"Boot Loaders",https://lightcast.io/open-skills/skills/KS1214Q6F92J8VGN092Z
Firmware,"Booting (BIOS)",https://lightcast.io/open-skills/skills/KS1214N6T5D95P429K77
Firmware,"Das U-Boot",https://lightcast.io/open-skills/skills/KS441LK6YV196DR9GZ9Q
Firmware,"Device Firmware Upgrades",https://lightcast.io/open-skills/skills/KS122WW71S4Y0K8F9M31
Firmware,"Embedded Firmware",https://lightcast.io/open-skills/skills/BGSF8B397C693C602663
Firmware,Firmware,https://lightcast.io/open-skills/skills/KS123Z864ZW0NFMTV4W3
Firmware,"Firmware Updates",https://lightcast.io/open-skills/skills/KS123Z870KF8546D85T2
Firmware,"Motor Control Firmware",https://lightcast.io/open-skills/skills/ESD8AD5708741062DEC1
Firmware,"Unified Extensible Firmware Interface",https://lightcast.io/open-skills/skills/KS123S06WDZNNGW56V53
"General Networking","Access Network",https://lightcast.io/open-skills/skills/KS1203M5X6LQVSRTW88J
